Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,Franchise,Console_Company
1257,NASCAR 99,PlayStation,1998,Racing,Electronic Arts,1.45,0.04,0,0.04,1.52,90s,Other,Sony
4958,NASCAR Heat,PlayStation,2000,Racing,Hasbro Interactive,0.22,0.15,0,0.03,0.39,00s,Other,Sony
4778,NASCAR Racing,PlayStation,1996,Racing,Pioneer LDC,0.23,0.16,0,0.03,0.41,90s,Other,Sony
3640,NASCAR Rumble,PlayStation,2000,Racing,Electronic Arts,0.31,0.21,0,0.04,0.56,00s,Other,Sony
4656,NASCAR Thunder 2002,PlayStation,2001,Racing,Electronic Arts,0.23,0.16,0,0.03,0.42,00s,Other,Sony
9511,NBA Hoopz,PlayStation,2001,Sports,Midway Games,0.07,0.05,0,0.01,0.13,00s,Other,Sony
6275,NBA In The Zone,PlayStation,1995,Sports,Konami Digital Entertainment,0.16,0.11,0,0.02,0.28,90s,Other,Sony
7404,NBA in the Zone 2000,PlayStation,2000,Sports,Konami Digital Entertainment,0.12,0.08,0,0.01,0.21,00s,Other,Sony
7323,NBA Jam Extreme,PlayStation,1996,Sports,Acclaim Entertainment,0.12,0.08,0,0.01,0.22,90s,Other,Sony
6808,NBA Jam Tournament Edition,PlayStation,1995,Sports,Acclaim Entertainment,0.14,0.09,0,0.02,0.25,90s,Other,Sony
1258,NBA Live 2000,PlayStation,1998,Sports,Electronic Arts,1.43,0.05,0,0.03,1.52,90s,Other,Sony
1607,NBA Live 2001,PlayStation,2000,Sports,Electronic Arts,0.7,0.47,0,0.08,1.25,00s,Other,Sony
3934,NBA Live 2002,PlayStation,2001,Sports,Electronic Arts,0.29,0.19,0,0.03,0.52,00s,Other,Sony
5603,NBA Live 96,PlayStation,1996,Sports,Electronic Arts,0.16,0.11,0.04,0.02,0.33,90s,Other,Sony
2110,NBA Live 97,PlayStation,1996,Sports,Electronic Arts,0.55,0.38,0,0.07,1,90s,Other,Sony
1269,NBA Live 98,PlayStation,1997,Sports,Electronic Arts,1.41,0.06,0,0.04,1.51,90s,Other,Sony
1667,NBA Live 99,PlayStation,1997,Sports,Electronic Arts,1.13,0.05,0,0.03,1.22,90s,Other,Sony
5777,NBA ShootOut,PlayStation,1995,Sports,Sony Computer Entertainment,0.17,0.12,0,0.02,0.31,90s,Other,Sony
4872,NBA ShootOut 2000,PlayStation,1999,Sports,989 Studios,0.22,0.15,0,0.03,0.4,90s,Other,Sony
6477,NBA ShootOut 2001,PlayStation,2000,Sports,Sony Computer Entertainment,0.15,0.1,0,0.02,0.27,00s,Other,Sony
9273,NBA ShootOut 2002,PlayStation,2001,Sports,Sony Computer Entertainment,0.08,0.05,0,0.01,0.14,00s,Other,Sony
3280,NBA ShootOut '97,PlayStation,1997,Sports,Sony Computer Entertainment,0.35,0.24,0,0.04,0.62,90s,Other,Sony
2689,NBA ShootOut 98,PlayStation,1998,Sports,Sony Computer Entertainment,0.43,0.29,0,0.05,0.78,90s,Other,Sony
3675,NBA Showtime: NBA on NBC,PlayStation,1999,Sports,Midway Games,0.31,0.21,0,0.04,0.55,90s,Other,Sony
9295,NCAA Basketball Final Four 97,PlayStation,1997,Sports,Mindscape,0.08,0.05,0,0.01,0.14,90s,Other,Sony
5117,NCAA Final Four 2000,PlayStation,1999,Sports,989 Sports,0.21,0.14,0,0.02,0.38,90s,Other,Sony
8734,NCAA Final Four 2001,PlayStation,2000,Sports,Sony Computer Entertainment,0.09,0.06,0,0.01,0.16,00s,Other,Sony
2223,NCAA Football 2000,PlayStation,1999,Sports,Electronic Arts,0.53,0.36,0,0.06,0.95,90s,Other,Sony
2962,NCAA Football 2001,PlayStation,2000,Sports,Electronic Arts,0.39,0.26,0,0.05,0.7,00s,Other,Sony
2954,NCAA Football 98,PlayStation,1997,Sports,Electronic Arts,0.39,0.27,0,0.05,0.7,90s,Other,Sony
1968,NCAA Football 99,PlayStation,1998,Sports,Electronic Arts,0.59,0.4,0,0.07,1.06,90s,Other,Sony
6534,NCAA Gamebreaker,PlayStation,1996,Sports,Sony Computer Entertainment,0.15,0.1,0,0.02,0.26,90s,Other,Sony
4881,NCAA GameBreaker 2000,PlayStation,1999,Sports,989 Studios,0.22,0.15,0,0.03,0.4,90s,Other,Sony
5592,NCAA GameBreaker 2001,PlayStation,2000,Sports,Sony Computer Entertainment,0.18,0.12,0,0.02,0.33,00s,Other,Sony
4368,NCAA Gamebreaker 99,PlayStation,1998,Sports,989 Studios,0.25,0.17,0,0.03,0.45,90s,Other,Sony
451,Need for Speed III: Hot Pursuit,PlayStation,1998,Racing,Electronic Arts,2.14,0.86,0,0.13,3.12,90s,Need for Speed,Sony
705,Need For Speed: High Stakes,PlayStation,1999,Racing,Electronic Arts,1.58,0.64,0,0.09,2.31,90s,Need for Speed,Sony
2702,Need for Speed: Porsche Unleashed,PlayStation,1999,Racing,Electronic Arts,0.43,0.29,0,0.05,0.77,90s,Need for Speed,Sony
2423,Need for Speed: V-Rally,PlayStation,1997,Racing,Infogrames,0.43,0.29,0.09,0.06,0.87,90s,Need for Speed,Sony
1279,NFL Blitz,PlayStation,1998,Sports,Midway Games,1.41,0.05,0,0.04,1.5,90s,Other,Sony
1924,NFL Blitz 2000,PlayStation,1998,Sports,Midway Games,0.6,0.41,0,0.07,1.09,90s,Other,Sony
3442,NFL Blitz 2001,PlayStation,2000,Sports,Midway Games,0.33,0.22,0,0.04,0.59,00s,Other,Sony
2480,NFL GameDay,PlayStation,1995,Sports,Sony Computer Entertainment,0.47,0.32,0,0.06,0.85,90s,Other,Sony
997,NFL GameDay 2000,PlayStation,1999,Sports,989 Studios,1,0.68,0,0.12,1.8,90s,Other,Sony
2108,NFL GameDay 2001,PlayStation,2000,Sports,Sony Computer Entertainment,0.56,0.38,0,0.07,1,00s,Other,Sony
4834,NFL GameDay 2002,PlayStation,2001,Sports,Sony Computer Entertainment,0.23,0.15,0,0.03,0.4,00s,Other,Sony
2429,NFL GameDay '97,PlayStation,1996,Sports,Sony Computer Entertainment,0.48,0.33,0,0.06,0.87,90s,Other,Sony
1093,NFL GameDay 98,PlayStation,1997,Sports,Sony Computer Entertainment,1.58,0.06,0,0.04,1.68,90s,Other,Sony
1246,NFL GameDay 99,PlayStation,1998,Sports,989 Studios,1.44,0.05,0,0.04,1.53,90s,Other,Sony
7284,NFL Quarterback Club 97,PlayStation,1996,Sports,Acclaim Entertainment,0.12,0.08,0,0.01,0.22,90s,Other,Sony
2996,NFL Xtreme,PlayStation,1998,Sports,Sony Computer Entertainment,0.38,0.26,0,0.05,0.69,90s,Other,Sony
4183,NFL Xtreme 2,PlayStation,1999,Sports,989 Studios,0.27,0.18,0,0.03,0.48,90s,Other,Sony
2431,NHL 2000,PlayStation,1998,Sports,Electronic Arts,0.48,0.33,0,0.06,0.87,90s,Other,Sony
3265,NHL 2001,PlayStation,2000,Sports,Electronic Arts,0.35,0.24,0,0.04,0.63,00s,Other,Sony
4266,NHL 97,PlayStation,1996,Sports,Electronic Arts,0.26,0.18,0,0.03,0.47,90s,Other,Sony
2291,NHL 98,PlayStation,1997,Sports,Electronic Arts,0.51,0.35,0,0.06,0.92,90s,Other,Sony
1957,NHL 99,PlayStation,1997,Sports,Electronic Arts,0.59,0.4,0,0.07,1.07,90s,Other,Sony
9413,NHL Breakaway 98,PlayStation,1996,Sports,Acclaim Entertainment,0.08,0.05,0,0.01,0.14,90s,Other,Sony
7329,NHL Championship 2000,PlayStation,1998,Sports,Fox Interactive,0.12,0.08,0,0.01,0.22,90s,Other,Sony
4422,NHL FaceOff,PlayStation,1994,Sports,Sony Computer Entertainment,0.25,0.17,0,0.03,0.45,90s,Other,Sony
5871,NHL FaceOff 2000,PlayStation,1998,Sports,Sony Computer Entertainment,0.17,0.12,0,0.02,0.31,90s,Other,Sony
7112,NHL FaceOff 2001,PlayStation,2000,Sports,Sony Computer Entertainment,0.13,0.09,0,0.02,0.23,00s,Other,Sony
4314,NHL FaceOff '97,PlayStation,1996,Sports,Sony Computer Entertainment,0.26,0.17,0,0.03,0.46,90s,Other,Sony
3993,NHL FaceOff 98,PlayStation,1997,Sports,Sony Computer Entertainment,0.28,0.19,0,0.03,0.51,90s,Other,Sony
4619,NHL FaceOff 99,PlayStation,1997,Sports,989 Studios,0.24,0.16,0,0.03,0.43,90s,Other,Sony
6670,NHL Rock the Rink,PlayStation,1999,Sports,Electronic Arts,0.14,0.1,0,0.02,0.26,90s,Other,Sony
8489,NickToons: Racing,PlayStation,2001,Racing,Hasbro Interactive,0.09,0.06,0,0.01,0.17,00s,Other,Sony
3225,Nightmare Creatures,PlayStation,1997,Action,Sony Computer Entertainment,0.35,0.24,0,0.04,0.63,90s,Other,Sony
8463,Nightmare Creatures II,PlayStation,2000,Action,Konami Digital Entertainment,0.09,0.06,0,0.01,0.17,00s,Other,Sony
5074,Ninja: Shadow of Darkness,PlayStation,1998,Action,Eidos Interactive,0.21,0.14,0,0.02,0.38,90s,Other,Sony
9583,No Fear Downhill Mountain Biking,PlayStation,1998,Sports,Codemasters,0.07,0.05,0,0.01,0.13,90s,Other,Sony
5711,No.1 Muscle Ranking - Kinniku Banzuke Vol. 1: Oregasaikyouno Otokoda!,PlayStation,1999,Sports,Konami Digital Entertainment,0,0,0.3,0.02,0.32,90s,Other,Sony
9028,No.1 Muscle Ranking - Kinniku Banzuke Vol. 2: Aratanarugenkai Enochousen!,PlayStation,2000,Sports,Konami Digital Entertainment,0,0,0.14,0.01,0.15,00s,Other,Sony
7475,NOëL: NOT DiGITAL,PlayStation,1996,Adventure,Pioneer LDC,0,0,0.2,0.01,0.21,90s,Other,Sony
7733,Nobunaga no Yabou: Reppuuden,PlayStation,1999,Strategy,Tecmo Koei,0,0,0.19,0.01,0.2,90s,Other,Sony
1714,Nuclear Strike,PlayStation,1997,Simulation,Electronic Arts,0.66,0.45,0,0.08,1.19,90s,Other,Sony
9875,O.D.T.: Escape... Or Die Trying,PlayStation,1997,Adventure,Psygnosis,0.07,0.05,0,0.01,0.12,90s,Other,Sony
2121,Oddworld: Abe's Exoddus,PlayStation,1998,Platform,GT Interactive,0.55,0.38,0,0.06,0.99,90s,Other,Sony
1630,Oddworld: Abe's Oddysee,PlayStation,1997,Platform,GT Interactive,0.75,0.44,0,0.06,1.24,90s,Other,Sony
8494,Off-World Interceptor Extreme,PlayStation,1995,Racing,Crystal Dynamics,0.09,0.06,0,0.01,0.17,90s,Other,Sony
7689,Ogre Battle Saga Episode Five: The March of the Black Queen,PlayStation,1996,Role-Playing,ArtDink,0.06,0.04,0.09,0.01,0.2,90s,Other,Sony
3930,Omega Boost,PlayStation,1999,Shooter,Sony Computer Entertainment,0.17,0.11,0.2,0.03,0.52,90s,Other,Sony
4124,One Piece: Grand Battle!,PlayStation,2001,Fighting,Atari,0,0,0.46,0.03,0.49,00s,Other,Sony
5661,OverBlood,PlayStation,1996,Action,Electronic Arts,0.05,0.04,0.21,0.02,0.32,90s,Other,Sony
3776,Pachi-Slot Aruze Oukoku 2,PlayStation,1999,Misc,Aruze Corp,0,0,0.5,0.04,0.54,90s,Other,Sony
3867,Pachi-Slot Aruze Oukoku 4,PlayStation,2000,Misc,Aruze Corp,0,0,0.49,0.03,0.53,00s,Other,Sony
8766,Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3,PlayStation,1998,Misc,Syscom,0,0,0.15,0.01,0.16,90s,Other,Sony
1287,Pac-Man World,PlayStation,1998,Action,Namco Bandai Games,1.21,0.14,0.1,0.04,1.5,90s,Other,Sony
7410,Pandemonium!,PlayStation,1996,Platform,BMG Interactive Entertainment,0.12,0.08,0,0.01,0.21,90s,Other,Sony
6882,Panzer General,PlayStation,1995,Strategy,Mindscape,0.14,0.09,0,0.02,0.24,90s,Other,Sony
927,PaRappa The Rapper,PlayStation,1996,Misc,Sony Computer Entertainment,0.26,0.16,1.46,0.03,1.92,90s,Other,Sony
810,Parasite Eve,PlayStation,1998,Role-Playing,SquareSoft,0.94,0.07,1.05,0.04,2.1,90s,Other,Sony
3541,Parasite Eve II,PlayStation,1999,Role-Playing,SquareSoft,0.32,0.22,0,0.04,0.58,90s,Other,Sony
5589,Parodius,PlayStation,1994,Shooter,Konami Digital Entertainment,0,0,0.31,0.02,0.33,90s,Other,Sony
6794,Penny Racers,PlayStation,1996,Racing,Sony Computer Entertainment,0,0,0.23,0.02,0.25,90s,Other,Sony
7128,Perfect Weapon,PlayStation,1996,Action,American Softworks,0.13,0.09,0,0.02,0.23,90s,Other,Sony
4403,Persona,PlayStation,1995,Role-Playing,Atlus,0,0,0.42,0.03,0.45,90s,Other,Sony
5354,Persona 2: Eternal Punishment,PlayStation,2000,Role-Playing,Atlus,0.03,0.02,0.28,0.02,0.35,00s,Other,Sony
4870,Pet in TV,PlayStation,1997,Strategy,Sony Computer Entertainment,0,0,0.38,0.03,0.4,90s,Other,Sony
9786,Peter Jacobsen's Golden Tee Golf,PlayStation,2000,Sports,Infogrames,0.07,0.05,0,0.01,0.12,00s,Other,Sony
7007,PGA Tour 96,PlayStation,1995,Sports,Electronic Arts,0.13,0.09,0,0.02,0.24,90s,Other,Sony
6169,PGA Tour 97,PlayStation,1996,Sports,Electronic Arts,0.16,0.11,0,0.02,0.29,90s,Other,Sony
9126,Pipe Dreams 3D,PlayStation,2001,Puzzle,Empire Interactive,0.08,0.05,0,0.01,0.14,00s,Other,Sony
5571,Pitfall 3D: Beyond the Jungle,PlayStation,1998,Platform,Activision,0.18,0.12,0,0.02,0.33,90s,Other,Sony
7194,Pocket Fighter,PlayStation,1997,Fighting,Virgin Interactive,0.06,0.04,0.12,0.01,0.23,90s,Other,Sony
5473,Point Blank,PlayStation,1997,Shooter,Sony Computer Entertainment,0.05,0.03,0.23,0.02,0.34,90s,Other,Sony
8815,Polaris SnoCross,PlayStation,2000,Racing,Vatical Entertainment,0.09,0.06,0,0.01,0.16,00s,Other,Sony
2073,Pong: The Next Level,PlayStation,1998,Puzzle,Hasbro Interactive,0.56,0.38,0,0.07,1.01,90s,Other,Sony
4063,PoPoLoCrois Monogatari,PlayStation,1996,Role-Playing,Sony Computer Entertainment,0,0,0.46,0.03,0.5,90s,Other,Sony
7531,PoPoLoCrois Monogatari II,PlayStation,2000,Role-Playing,Sony Computer Entertainment,0,0,0.2,0.01,0.21,00s,Other,Sony
5751,Power Rangers: Time Force,PlayStation,2001,Action,THQ,0.18,0.12,0,0.02,0.32,00s,Other,Sony
8689,Power Stakes,PlayStation,1997,Sports,Aques,0,0,0.15,0.01,0.16,90s,Other,Sony
7999,Princess Maker: Yumemiru Yosei,PlayStation,1997,Strategy,Sony Computer Entertainment,0,0,0.18,0.01,0.19,90s,Other,Sony
4805,Pro Pinball,PlayStation,1996,Misc,Empire Interactive,0.23,0.15,0,0.03,0.41,90s,Other,Sony
3089,Pro Pinball: Big Race USA,PlayStation,1999,Simulation,Take-Two Interactive,0.37,0.25,0,0.04,0.66,90s,Other,Sony
6844,Project Overkill,PlayStation,1996,Shooter,Konami Digital Entertainment,0.14,0.09,0,0.02,0.25,90s,Other,Sony
9251,Project V6,PlayStation,1998,Strategy,General Entertainment,0,0,0.13,0.01,0.14,90s,Other,Sony
8771,Psychic Force,PlayStation,1996,Fighting,Acclaim Entertainment,0.01,0.01,0.13,0.01,0.16,90s,Other,Sony
1810,Puyo Puyo Sun Ketteiban,PlayStation,1997,Puzzle,Compile,0,0,1.07,0.07,1.15,90s,Other,Sony
2510,Q*bert,PlayStation,1999,Puzzle,Atari,0.46,0.32,0,0.05,0.84,90s,Other,Sony
4747,Quake II,PlayStation,1998,Shooter,Activision,0.23,0.16,0,0.03,0.41,90s,Other,Sony
841,R4: Ridge Racer Type 4,PlayStation,1998,Racing,Namco Bandai Games,0.68,0.46,0.79,0.13,2.06,90s,Other,Sony
8750,Racing Lagoon,PlayStation,1999,Racing,Square,0,0,0.15,0.01,0.16,90s,Other,Sony
1760,Rage Racer,PlayStation,1996,Racing,Sony Computer Entertainment,0.16,0.11,0.83,0.08,1.17,90s,Other,Sony
5700,Rally Cross,PlayStation,1997,Racing,Sony Computer Entertainment,0.18,0.12,0,0.02,0.32,90s,Other,Sony
5394,Rally Cross 2,PlayStation,1998,Racing,989 Studios,0.19,0.13,0,0.02,0.35,90s,Other,Sony
7180,Rampage 2: Universal Tour,PlayStation,1998,Action,GT Interactive,0.13,0.09,0,0.01,0.23,90s,Other,Sony
2475,Rampage World Tour,PlayStation,1997,Action,GT Interactive,0.47,0.32,0,0.06,0.85,90s,Other,Sony
4639,Rascal,PlayStation,1998,Action,Psygnosis,0.24,0.16,0,0.03,0.42,90s,Other,Sony
475,Rayman,PlayStation,1995,Platform,Ubisoft,1.54,1.33,0,0.16,3.03,90s,Other,Sony
5694,Rayman 2: The Great Escape,PlayStation,2000,Platform,Ubisoft,0.18,0.12,0,0.02,0.32,00s,Other,Sony
4294,Razor Freestyle Scooter,PlayStation,1999,Sports,Ubisoft,0.26,0.17,0,0.03,0.46,90s,Other,Sony
1937,Ready 2 Rumble Boxing,PlayStation,1998,Sports,Midway Games,0.6,0.41,0,0.07,1.08,90s,Other,Sony
3893,Ready 2 Rumble Boxing: Round 2,PlayStation,2000,Fighting,Midway Games,0.29,0.2,0,0.03,0.52,00s,Other,Sony
1615,Reel Fishing,PlayStation,1996,Sports,Natsume,0.99,0.13,0.1,0.04,1.25,90s,Other,Sony
8112,Reel Fishing II,PlayStation,2000,Sports,Victor Interactive,0.1,0.07,0,0.01,0.18,00s,Other,Sony
8475,Reloaded,PlayStation,1996,Action,Gremlin Interactive Ltd,0.09,0.06,0,0.01,0.17,90s,Other,Sony
208,Resident Evil,PlayStation,1996,Action,Virgin Interactive,2.05,1.16,1.11,0.73,5.05,90s,Resident Evil,Sony
156,Resident Evil 2,PlayStation,1998,Action,Virgin Interactive,1.88,1.47,2.02,0.45,5.82,90s,Resident Evil,Sony
6353,Resident Evil 2: Dual Shock Edition,PlayStation,1998,Action,Capcom,0,0,0.26,0.02,0.27,90s,Resident Evil,Sony
342,Resident Evil 3: Nemesis,PlayStation,1999,Action,Eidos Interactive,1.3,0.77,1.54,0.11,3.72,90s,Resident Evil,Sony
334,Resident Evil Director's Cut,PlayStation,1996,Action,Virgin Interactive,1.82,1.24,0.47,0.25,3.77,90s,Resident Evil,Sony
8398,Resident Evil Director's Cut: Dual Shock Edition,PlayStation,1997,Action,Capcom,0,0,0.16,0.01,0.17,90s,Resident Evil,Sony
2912,Resident Evil: Survivor,PlayStation,2000,Action,Eidos Interactive,0.23,0.15,0.29,0.05,0.71,00s,Resident Evil,Sony
7877,Re-Volt,PlayStation,1998,Racing,Acclaim Entertainment,0.11,0.07,0,0.01,0.19,90s,Other,Sony
2629,Ridge Racer,PlayStation,1994,Racing,Sony Computer Entertainment,0,0,0.74,0.05,0.79,90s,Other,Sony
1963,Ridge Racer Revolution,PlayStation,1995,Racing,Sony Computer Entertainment,0.17,0.12,0.71,0.07,1.07,90s,Other,Sony
3901,Rival Schools: United By Fate,PlayStation,1998,Fighting,Capcom,0.12,0.08,0.28,0.03,0.52,90s,Other,Sony
5725,Riven: The Sequel to Myst,PlayStation,1997,Adventure,Acclaim Entertainment,0.18,0.12,0,0.02,0.32,90s,Other,Sony
2107,Road & Track Presents: The Need for Speed,PlayStation,1995,Racing,Electronic Arts,0.56,0.38,0,0.07,1,90s,Need for Speed,Sony
1579,Road Rash,PlayStation,1995,Racing,Electronic Arts,0.71,0.48,0,0.08,1.27,90s,Other,Sony
1626,Road Rash 3D,PlayStation,1998,Racing,Electronic Arts,1.05,0.16,0,0.04,1.25,90s,Other,Sony
4909,Road Rash: Jailbreak,PlayStation,1999,Racing,Electronic Arts,0.22,0.15,0,0.03,0.4,90s,Other,Sony
2497,Rocket Power: Team Rocket Rescue,PlayStation,2001,Sports,THQ,0.47,0.32,0,0.05,0.84,00s,Other,Sony
5103,Rogue Trip: Vacation 2012,PlayStation,1998,Racing,GT Interactive,0.21,0.14,0,0.02,0.38,90s,Other,Sony
7554,Rollcage,PlayStation,1999,Racing,Psygnosis,0.12,0.08,0,0.01,0.21,90s,Other,Sony
9591,Romance of the Three Kingdoms IV: Wall of Fire,PlayStation,1995,Strategy,Tecmo Koei,0.05,0.03,0.04,0.01,0.13,90s,Other,Sony
4045,RPG Maker,PlayStation,1997,Role-Playing,ASCII Entertainment,0.11,0.07,0.29,0.03,0.5,90s,Other,Sony
377,Rugrats in Paris: The Movie,PlayStation,2000,Action,THQ,1.96,1.33,0,0.23,3.52,00s,Other,Sony
1526,Rugrats Studio Tour,PlayStation,1999,Adventure,THQ,0.57,0.67,0,0.07,1.31,90s,Other,Sony
414,Rugrats: Search For Reptar,PlayStation,1998,Adventure,THQ,1.63,1.53,0,0.18,3.34,90s,Other,Sony
5372,Saban's Power Rangers: Lightspeed Rescue,PlayStation,2000,Action,THQ,0.19,0.13,0,0.02,0.35,00s,Other,Sony
1467,SaGa Frontier,PlayStation,1997,Role-Playing,SquareSoft,0.15,0.04,1.07,0.09,1.35,90s,Other,Sony
2239,SaGa Frontier 2,PlayStation,1999,Role-Playing,SquareSoft,0.1,0.07,0.71,0.06,0.94,90s,Other,Sony
7374,Saltwater Sportfishing,PlayStation,2001,Sports,Take-Two Interactive,0.12,0.08,0,0.01,0.22,00s,Other,Sony
3506,Sammy Sosa High Heat Baseball 2001,PlayStation,2000,Sports,3DO,0.32,0.22,0,0.04,0.58,00s,Other,Sony
5046,San Francisco Rush: Extreme Racing,PlayStation,1997,Racing,GT Interactive,0.21,0.15,0,0.03,0.38,90s,Other,Sony
907,Scooby Doo and the Cyber Chase,PlayStation,2001,Adventure,THQ,0.59,1.23,0,0.13,1.94,00s,Other,Sony
6729,Scrabble,PlayStation,1999,Misc,Ubisoft,0.14,0.1,0,0.02,0.25,90s,Other,Sony
6063,SD Gundam G Century,PlayStation,1997,Strategy,Namco Bandai Games,0,0,0.27,0.02,0.29,90s,Other,Sony
2876,SD Gundam G Generation,PlayStation,1998,Strategy,Namco Bandai Games,0,0,0.67,0.05,0.72,90s,Other,Sony
3705,SD Gundam G Generation Zero,PlayStation,1999,Strategy,Namco Bandai Games,0,0,0.51,0.04,0.55,90s,Other,Sony
5076,SD Gundam G Generation-F,PlayStation,2000,Strategy,Namco Bandai Games,0,0,0.36,0.02,0.38,00s,Other,Sony
9470,Sentou Kokka Air Land Battle,PlayStation,1995,Strategy,Sony Computer Entertainment,0,0,0.13,0.01,0.13,90s,Other,Sony
5787,Sesame Street: Elmo's Letter Adventure,PlayStation,1998,Misc,NewKidCo,0.17,0.12,0,0.02,0.31,90s,Other,Sony
7026,Sesame Street: Elmo's Number Journey,PlayStation,1998,Misc,NewKidCo,0.13,0.09,0,0.02,0.24,90s,Other,Sony
8227,Shadow Madness,PlayStation,1999,Action,Crave Entertainment,0.1,0.07,0,0.01,0.18,90s,Other,Sony
6814,Shadow Man,PlayStation,1998,Action,Acclaim Entertainment,0.14,0.09,0,0.02,0.25,90s,Other,Sony
7790,Shaman King: Spirit of Shamans,PlayStation,2002,Action,Namco Bandai Games,0,0,0.18,0.01,0.2,00s,Other,Sony
9076,Shin Megami Tensei: Devil Summoner - Soul Hackers,PlayStation,1999,Role-Playing,Atlus,0,0,0.14,0.01,0.15,90s,Other,Sony
5619,Shin Nippon Pro Wrestling: Toukon Retsuden,PlayStation,1995,Fighting,Tomy Corporation,0,0,0.3,0.02,0.33,90s,Other,Sony
6347,Shin Nippon Pro Wrestling: Toukon Retsuden 2,PlayStation,1996,Fighting,Tomy Corporation,0,0,0.26,0.02,0.27,90s,Other,Sony
7217,Shin Nippon Pro Wrestling: Toukon Retsuden 3,PlayStation,1998,Fighting,Tomy Corporation,0,0,0.21,0.01,0.23,90s,Other,Sony
3682,Shin Super Robot Taisen,PlayStation,1996,Role-Playing,Banpresto,0,0,0.52,0.04,0.55,90s,Other,Sony
5737,Shin Super Robot Taisen Special Disk,PlayStation,1997,Strategy,Banpresto,0,0,0.3,0.02,0.32,90s,Other,Sony
1176,Silent Hill,PlayStation,1999,Action,Konami Digital Entertainment,0.71,0.48,0.3,0.1,1.6,90s,Other,Sony
3235,Sim Theme Park,PlayStation,1999,Strategy,Electronic Arts,0.35,0.24,0,0.04,0.63,90s,Other,Sony
1670,SimCity 2000,PlayStation,1996,Simulation,Maxis,0.68,0.46,0,0.08,1.22,90s,Other,Sony
1974,Simple 1500 Series Vol. 1: The Mahjong,PlayStation,1998,Misc,D3Publisher,0,0,0.99,0.07,1.06,90s,Other,Sony
3685,Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,PlayStation,2001,Shooter,D3Publisher,0.31,0.21,0,0.04,0.55,00s,Other,Sony
1268,Simpsons Wrestling,PlayStation,2001,Fighting,Electronic Arts,0.23,1.16,0,0.11,1.51,00s,Other,Sony
9750,SkullMonkeys,PlayStation,1998,Platform,DreamWorks Interactive,0.07,0.05,0,0.01,0.13,90s,Other,Sony
1159,Sled Storm,PlayStation,1998,Racing,Electronic Arts,0.9,0.61,0,0.11,1.62,90s,Other,Sony
3351,Small Soldiers,PlayStation,1998,Platform,Electronic Arts,0.34,0.23,0,0.04,0.61,90s,Other,Sony
2280,SnoCross Championship Racing,PlayStation,1999,Racing,Ubisoft,0.52,0.35,0,0.06,0.93,90s,Other,Sony
6133,Snowboarding,PlayStation,2000,Sports,Midas Interactive Entertainment,0.16,0.11,0,0.02,0.29,00s,Other,Sony
9211,Soukaigi,PlayStation,1998,Role-Playing,SquareSoft,0,0,0.13,0.01,0.14,90s,Other,Sony
1183,Soul Edge,PlayStation,1996,Fighting,Sony Computer Entertainment,0.61,0.41,0.46,0.1,1.59,90s,Other,Sony
8381,Sound Novel Evolution 1: Otogirisou Sosei-Hen,PlayStation,1999,Adventure,ChunSoft,0,0,0.16,0.01,0.17,90s,Other,Sony
2935,South Park,PlayStation,1998,Shooter,Acclaim Entertainment,0.39,0.27,0,0.05,0.71,90s,Other,Sony
5309,South Park Rally,PlayStation,1998,Racing,Acclaim Entertainment,0.2,0.13,0,0.02,0.36,90s,Other,Sony
5877,South Park: Chef's Luv Shack,PlayStation,1998,Misc,Acclaim Entertainment,0.17,0.12,0,0.02,0.31,90s,Other,Sony
1742,Soviet Strike,PlayStation,1996,Simulation,Electronic Arts,0.65,0.44,0,0.08,1.17,90s,Other,Sony
8380,Space Battleship Yamato: Harukanaru Hoshi Iscandar,PlayStation,1999,Strategy,Namco Bandai Games,0,0,0.16,0.01,0.17,90s,Other,Sony
8452,Space Griffon VF-9,PlayStation,1995,Role-Playing,Panther Software,0.02,0.02,0.12,0.01,0.17,90s,Other,Sony
2293,Space Jam,PlayStation,1996,Sports,Acclaim Entertainment,0.51,0.35,0,0.06,0.92,90s,Other,Sony
6886,Spawn the Eternal,PlayStation,1997,Action,Sony Computer Entertainment,0.14,0.09,0,0.02,0.24,90s,Other,Sony
829,Spec Ops: Airborne Commando,PlayStation,2002,Shooter,Take-Two Interactive,1.54,0.46,0,0.08,2.07,00s,Other,Sony
4560,Spec Ops: Covert Assault,PlayStation,2001,Shooter,Take-Two Interactive,0.24,0.16,0,0.03,0.43,00s,Other,Sony
2416,Spec Ops: Ranger Elite,PlayStation,2001,Shooter,TalonSoft,0.49,0.33,0,0.06,0.87,00s,Other,Sony
7698,Speed Punks,PlayStation,1998,Racing,Sony Computer Entertainment,0.11,0.08,0,0.01,0.2,90s,Other,Sony
8292,Speedball 2100,PlayStation,2000,Sports,Empire Interactive,0.1,0.07,0,0.01,0.18,00s,Other,Sony
3058,Spice World,PlayStation,1998,Action,Sony Computer Entertainment,0.37,0.25,0,0.04,0.67,90s,Other,Sony
